infraphylum,country,date_year,scientificNameID,year,scientificName,individualCount,dropped,gigaclassid,fieldNumber,aphiaID,decimalLatitude,gigaclass,infraphylumid,phylumid,familyid,catalogNumber,basisOfRecord,terrestrial,id,parvphylum,order,dataset_id,locality,decimalLongitude,collectionCode,date_end,speciesid,date_start,month,genus,eventDate,brackish,absence,genusid,originalScientificName,marine,preparations,subphylumid,institutionCode,date_mid,class,orderid,waterBody,kingdom,classid,otherCatalogNumbers,phylum,species,coordinatePrecision,subphylum,family,category,kingdomid,parvphylumid,node_id,flags,sss,shoredistance,sst,bathymetry,rightsHolder,institutionID,county,language,type,modified,verbatimEventDate,occurrenceID,verbatimLatitude,license,bibliographicCitation,collectionID,higherClassification,scientificNameAuthorship,taxonRank,verbatimLongitude,sex,datasetName,recordedBy,lifeStage,locationID,datasetID,occurrenceRemarks,occurrenceStatus,recordNumber,island,islandGroup,coordinateUncertaintyInMeters,dynamicProperties,minimumDepthInMeters,depth,typeStatus,day,stateProvince,associatedReferences,references,ownerInstitutionCode,verbatimElevation,dateIdentified,habitat,maximumDepthInMeters,infraspecificEpithet,georeferencedDate,higherGeography,georeferencedBy,georeferenceRemarks,continent,eventRemarks,locationRemarks,identifiedBy,geodeticDatum,associatedMedia,specificEpithet,accessRights,associatedSequences,georeferenceSources
Gnathostomata,Comores,1980,urn:lsid:marinespecies.org:taxname:217438,1980,Latimeria chalumnae,1.0,FALSE,163509,CCC 118,217438,-11.8166999817,Sarcopterygii,1828,1821,178651,8216,PreservedSpecimen,FALSE,00d44bba-c8f1-4701-a5b0-8bc9486b4d56,Osteichthyes,Coelacanthiformes,9ff216fc-777e-4f9b-9860-95ed7366870d,Off Grande Comore,43.0167007446,SAIAB,327283200000,217438,327283200000,5,Latimeria,1980-05-16T12:00:00Z,FALSE,FALSE,205486,Latimeria chalumnae,TRUE,Propanol,146419,SAIAB,327283200000,Coelacanthi,163510,Indian,Animalia,843665,SAIAB SAIAB 9981,Chordata,Latimeria chalumnae,100.0,Vertebrata,Latimeriidae,CR,2,152352,14fc439c-707d-41d6-a3d4-b9d2696205fe,NO_DEPTH,34.93,24552,27.61,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gnathostomata,Comores,1980,urn:lsid:marinespecies.org:taxname:217438,1980,Latimeria chalumnae,1.0,FALSE,163509,CCC 118,217438,-11.8166999817,Sarcopterygii,1828,1821,178651,8214,HumanObservation,FALSE,04fa3e91-a36f-430d-8190-2dbf6e9ed719,Osteichthyes,Coelacanthiformes,9ff216fc-777e-4f9b-9860-95ed7366870d,Off Grande Comore,43.0167007446,SAIAB,327283200000,217438,327283200000,5,Latimeria,1980-05-16T12:00:00Z,FALSE,FALSE,205486,Latimeria chalumnae,TRUE,Illustration,146419,SAIAB,327283200000,Coelacanthi,163510,Indian,Animalia,843665,SAIAB SAIAB 9981,Chordata,Latimeria chalumnae,100.0,Vertebrata,Latimeriidae,CR,2,152352,14fc439c-707d-41d6-a3d4-b9d2696205fe,NO_DEPTH,34.93,24552,27.61,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gnathostomata,Comores,1990,urn:lsid:marinespecies.org:taxname:217438,1990,Latimeria chalumnae,1.0,FALSE,163509,CCC 159,217438,-11.5583000183,Sarcopterygii,1828,1821,178651,22294,PreservedSpecimen,FALSE,080e4225-eac7-4257-b4f3-e561b8821863,Osteichthyes,Coelacanthiformes,9ff216fc-777e-4f9b-9860-95ed7366870d,Hahaia,43.2583007812,SAIAB,6.40224e+11,217438,6.40224e+11,4,Latimeria,1990-04-16T00:00:00Z,FALSE,FALSE,205486,Latimeria chalumnae,TRUE,Propanol,146419,SAIAB,6.40224e+11,Coelacanthi,163510,Indian,Animalia,843665,SAIAB SAIAB 34464,Chordata,Latimeria chalumnae,100.0,Vertebrata,Latimeriidae,CR,2,152352,14fc439c-707d-41d6-a3d4-b9d2696205fe,NO_DEPTH,NA,942,NA,257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gnathostomata,NA,1969,NA,NA,Latimeria chalumnae,1,FALSE,163509,NA,217438,-12.1667,Sarcopterygii,1828,1821,178651,CMNFI 1969-0112.1,PreservedSpecimen,FALSE,0aeabe9a-2be1-483f-95b8-06f49ea46557,Osteichthyes,Coelacanthiformes,9f1a9d1c-833e-4fbc-9ecf-1918c7a8b699,South Indian Ocean off Mutsamudu, Ile d\'Anjouan, Comores Islands between North end Madagascar and East Africa,44.3333,CMNFI,-27561600000,217438,-27561600000,NA,Latimeria,1969-02-16,FALSE,FALSE,205486,Latimeria chalumnae Smith, 1939,TRUE,fluid,146419,CMN,-27561600000,Coelacanthi,163510,NA,Animalia,843665,NA,Chordata,Latimeria chalumnae,NA,Vertebrata,Latimeriidae,CR,2,152352,7dfb2d90-9317-434d-8d4e-64adf324579a,NO_DEPTH,34.9,2398,27.61,50,Canadian Museum of Nature,http://biocol.org/urn:lsid:biocol.org:col:34935,Anjouan I.,en,PhysicalObject,2021-05-28 20:37,1969-02-16,e28028e0-6150-1504-fa80-cc0947388643,12 10 00 S,http://creativecommons.org/licenses/by/4.0/legalcode,(CMNFI 1969-0112.1),http://grbio.org/cool/fpjs-vpys,Animalia; Chordata; Vertebrata; Gnathostomata; Sarcopterygii; Coelacanthimorpha; Coelacanthiformes; Latimeriidae; Latimeria;,Smith, 1939,Species,044 20 00 E,female,Fish,Zema, Mutsamudu,adult,CMNFI 1969-0112,https://doi.org/10.15468/va0trp,female with no eggs; 19 scales in small jar in collection plus numerous scales in another jar; female with no eggs; 19 scales in small jar in collection plus numerous scales in another jar\nPrior Description: false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gnathostomata,Comoros,1970,urn:lsid:marinespecies.org:taxname:217438,NA,Latimeria chalumnae,1,FALSE,163509,NA,217438,-11.696886,Sarcopterygii,1828,1821,178651,24862,PreservedSpecimen,FALSE,1137485b-ecca-4350-bc07-596e21ac43c6,Osteichthyes,Coelacanthiformes,36fbc01b-72bd-42f0-af0a-e1701cddcf94,Itsoundzou, 1000m offshore.,43.248641,ICH,0,217438,0,NA,Latimeria,1970-01-01,FALSE,FALSE,205486,Latimeria chalumnae,TRUE,NA,146419,CAS,0,Coelacanthi,163510,NA,Animalia,843665,NA,Chordata,Latimeria chalumnae,NA,Vertebrata,Latimeriidae,CR,2,152352,dcb0c76d-46a1-4e07-9a69-98cf3fd67576,NO_DEPTH,34.92,168,27.59,78,CAS,NA,NA,NA,Collection,NA,NA,FN2-30999390-62-CAS,NA,CC BY 4.0,NA,62,NA,NA,NA,NA,NA,NA,M'Latamou, Oussoufa (fisherman),NA,NA,NA,NA,present,FN2-30999390-62-CAS,Grande Comore I.,Comoro Is.,42307.00000000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gnathostomata,Comoros,NA,urn:lsid:marinespecies.org:taxname:217438,NA,Latimeria chalumnae,1,FALSE,163509,NA,217438,-11.430278,Sarcopterygii,1828,1821,178651,61887,PreservedSpecimen,FALSE,115edaae-18dc-4b1c-b233-10b69113ff4a,Osteichthyes,Coelacanthiformes,36fbc01b-72bd-42f0-af0a-e1701cddcf94,Indian Ocean, Western, Grand Comore, Djomani au Nord Dela,43.259444,Ich,NA,217438,NA,NA,Latimeria,0000-00-00,FALSE,FALSE,205486,Latimeria chalumnae,TRUE,NA,146419,MCZ,NA,Coelacanthi,163510,NA,Animalia,843665,NA,Chordata,Latimeria chalumnae,NA,Vertebrata,Latimeriidae,CR,2,152352,dcb0c76d-46a1-4e07-9a69-98cf3fd67576,NO_DEPTH,NA,1007,NA,2,MCZ,NA,NA,NA,Collection,NA,NA,FN2-40967387-10-MCZ,NA,CC BY 4.0,NA,10,NA,NA,NA,NA,NA,NA,[no agent data],NA,NA,NA,NA,present,FN2-40967387-10-MCZ,NA,Comoros Archipelago,2496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gnathostomata,Comoro Islands,1966,urn:lsid:marinespecies.org:taxname:217438,NA,Latimeria chalumnae,1,FALSE,163509,NA,217438,-11.696886,Sarcopterygii,1828,1821,178651,YPM ICH 001482,PreservedSpecimen,FALSE,18ac4dfd-3314-44ed-926d-c295de264eb9,Osteichthyes,Coelacanthiformes,36fbc01b-72bd-42f0-af0a-e1701cddcf94,Indian Ocean,,43.248641,VZ,-120009600000,217438,-120009600000,NA,Latimeria,1966-03-14,FALSE,FALSE,205486,Latimeria chalumnae,TRUE,NA,146419,YPM,-120009600000,Coelacanthi,163510,NA,Animalia,843665,NA,Chordata,Latimeria chalumnae,NA,Vertebrata,Latimeriidae,CR,2,152352,dcb0c76d-46a1-4e07-9a69-98cf3fd67576,NO_DEPTH,34.92,168,27.59,78,YPM,NA,NA,NA,Collection,NA,NA,FN2-46208498-26-YPM,NA,CC BY 4.0,NA,26,NA,NA,NA,NA,NA,NA,Ali M'voura,NA,NA,NA,NA,present,FN2-46208498-26-YPM,NA,NA,42307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gnathostomata,Comoros,1973,urn:lsid:marinespecies.org:taxname:217438,NA,Latimeria chalumnae,1,FALSE,163509,NA,217438,-11.744016,Sarcopterygii,1828,1821,178651,33111,PreservedSpecimen,FALSE,1c4f85f9-139a-4208-9bbb-a591958351d0,Osteichthyes,Coelacanthiformes,36fbc01b-72bd-42f0-af0a-e1701cddcf94,M'Bochili, near Iconi, ca. 400m offshore.,43.227405,ICH,123206400000,217438,123206400000,NA,Latimeria,1973-11-27,FALSE,FALSE,205486,Latimeria chalumnae,TRUE,NA,146419,CAS,123206400000,Coelacanthi,163510,NA,Animalia,843665,NA,Chordata,Latimeria chalumnae,NA,Vertebrata,Latimeriidae,CR,2,152352,dcb0c76d-46a1-4e07-9a69-98cf3fd67576,NO_DEPTH,34.92,391,27.59,-1,CAS,NA,NA,NA,Collection,NA,NA,FN2-31023326-62-CAS,NA,CC BY 4.0,NA,62,NA,NA,NA,NA,NA,NA,Moussa, Altoumani,NA,NA,NA,NA,present,FN2-31023326-62-CAS,Grande Comore I.,Comoro Is.,621.00000000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gnathostomata,Comoros,NA,urn:lsid:marinespecies.org:taxname:217438,NA,Latimeria chalumnae,NA,FALSE,163509,NA,217438,-10,Sarcopterygii,1828,1821,178651,MNHN 1989-0806,PreservedSpecimen,FALSE,1df044af-0bae-4efc-9dbe-f77336d8682d,Osteichthyes,Coelacanthiformes,9b787218-7138-4ffa-8ba6-36d63d391f8c,iconi,45,Occurrence,NA,217438,NA,NA,Latimeria,NA,FALSE,FALSE,205486,Latimeria chalumnae,TRUE,alcool,146419,MNHN,NA,Coelacanthi,163510,Africa,Animalia,843665,NA,Chordata,Latimeria chalumnae,NA,Vertebrata,Latimeriidae,CR,2,152352,310922b4-9d0c-4de1-92d7-9b442d34765b,NA,35.02,146551,27.26,3774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Smith, 1939,NA,NA,femelle,NA,madi-m'ze, miss.orstom,NA,NA,NA,Eviscere / 19,5 Kg  / LOC.: environ 600 m de la cote (ICONI) - Exemplaire no 4 (cf. Millot, Anthony et Robineau, Bull. Mus. Hist. nat., 1972, 3e serie (53), Zool. 39 : 541) - Appat : Promethichthys prometheus Collecting Method: ligne,NA,NA,NA,NA,NA,observedindividualcount=1;,390,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gnathostomata,NA,1939,urn:lsid:marinespecies.org:taxname:217438,NA,Latimeria chalumnae,NA,FALSE,163509,NA,217438,-12.2333335876,Sarcopterygii,1828,1821,178651,65952,HumanObservation,FALSE,262fd70c-4d33-464c-889e-1b9717c3f09c,Osteichthyes,Coelacanthiformes,d0d2a510-ba24-487b-80ca-afc86922cb1c,Comoros Archipelago,43.3833351135,INDOBIS-DATASET1,-962582400000,217438,-962582400000,NA,Latimeria,1939-07-02T12:00:00Z,FALSE,FALSE,205486,Latimeria chalumnae,TRUE,NA,146419,NCL,-962582400000,Coelacanthi,163510,NA,Animalia,843665,NA,Chordata,Latimeria chalumnae,NA,Vertebrata,Latimeriidae,CR,2,152352,310922b4-9d0c-4de1-92d7-9b442d34765b,NO_DEPTH,34.92,26486,27.61,3124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Smith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
